time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
6/9/2015,27.1,0,20.5,27.2,19.8,34.7,34.3,3,349,40.7,28.55,50513.3,46304.3,21.5,2015-06-09T05:53,2015-06-09T19:54,0,0,7.65,0,10,14.7,53,NaN,NaN,NaN,28.3,14,349,15.8,8.6
6/10/2015,26.2,0,21.2,26.1,19.4,33.1,32.7,0,356,39.2,28.95,50540.42,46588.66,20.8,2015-06-10T05:52,2015-06-10T19:55,0,0,7.61,0,0,13.5,50,NaN,NaN,NaN,26.8,12.9,356,13,6.9
6/11/2015,25.7,0,18.9,25.9,18.1,32.4,32.9,0,356,34.9,28.88,50565.33,46591.31,19.3,2015-06-11T05:52,2015-06-11T19:55,0,0,7.08,0,3,13.7,52,NaN,NaN,NaN,23.4,10.5,356,9.7,5.6
6/12/2015,25.7,0,21.3,25.9,19.4,32.4,32.7,1,16,40,28.25,50588.02,46149.65,20.5,2015-06-12T05:52,2015-06-12T19:56,0,0,7.1,0,6,14.1,53,NaN,NaN,NaN,24.9,12,16,13.3,7.8
6/13/2015,25.8,0,21,26,18.8,32.7,33,0,4,38.5,28.76,50608.46,46714.01,20.1,2015-06-13T05:52,2015-06-13T19:56,0,0,7.23,0,2,14.4,53,NaN,NaN,NaN,26.7,12.3,4,12.2,6.9
6/14/2015,26.2,0,19.1,26.6,18.9,33.7,33.9,2,351,36,28.48,50626.64,46012.25,20.6,2015-06-14T05:53,2015-06-14T19:56,0,0,7.3,0,13,14.8,54,NaN,NaN,NaN,26.4,12.3,351,10.4,6.1
6/15/2015,26.7,0,18.6,26.9,19.4,34.6,34,3,345,34.2,28.94,50642.57,45117.26,21.3,2015-06-15T05:53,2015-06-15T19:57,0,0,7.57,0,12,14,52,NaN,NaN,NaN,25.8,12.1,345,13.3,6.9
6/16/2015,27.8,0,21,28.1,18.9,36.6,35.9,0,340,41.4,29.41,50656.21,46954.28,20.9,2015-06-16T05:53,2015-06-16T19:57,0,0,8.01,0,0,14.7,52,NaN,NaN,NaN,26.6,12.8,340,11.5,5.9
6/17/2015,28.8,0,22.5,29,19.8,37.8,36.9,0,343,44.3,29.42,50667.58,47075.08,22.3,2015-06-17T05:53,2015-06-17T19:57,0,0,8.44,0,0,14.1,48,NaN,NaN,NaN,26.8,12.7,343,8.6,4.7
6/18/2015,30.7,0,10,30.7,21.5,39.4,38.8,0,326,25.2,29.66,50676.65,47069.36,23.1,2015-06-18T05:53,2015-06-18T19:58,0,0,7.24,0,0,9.7,35,NaN,NaN,NaN,15.1,5.5,326,6.5,0.8
6/19/2015,27.9,0,19.9,27.9,21.1,34.3,34.3,0,311,41.8,29.17,50683.43,46935.27,22.9,2015-06-19T05:53,2015-06-19T19:58,0,0,8.06,0,0,14.3,47,NaN,NaN,NaN,28.7,13.4,311,11.9,5.1
6/20/2015,26.8,0,17.4,27,19.6,32.8,32.5,0,323,38.2,28.35,50687.89,46926.13,20.9,2015-06-20T05:53,2015-06-20T19:58,0,0,7.24,0,2,14.5,50,NaN,NaN,NaN,25.9,12.1,323,7.6,3.1
6/21/2015,26.7,0,18.1,27.3,19.7,33.3,33.8,0,0,32.4,28.81,50690.03,46827.62,21.3,2015-06-21T05:54,2015-06-21T19:58,0,0,7.1,0,1,14.5,51,NaN,NaN,NaN,22.4,9.9,0,11.5,6.3
6/22/2015,27.4,0,18.1,27.2,19.7,34.5,34.2,0,2,34.9,29.39,50689.86,47161.02,20.9,2015-06-22T05:54,2015-06-22T19:59,0,0,7.82,0,0,13.1,46,NaN,NaN,NaN,25,11.7,2,11.5,6.1
6/23/2015,26.6,0,19.4,26.8,20,33.4,34,1,347,37.1,27.96,50687.36,46966.29,21.6,2015-06-23T05:54,2015-06-23T19:59,0,0,7.34,0,3,15,53,NaN,NaN,NaN,27.7,13.3,347,13.3,7.1
6/24/2015,25.9,0,20,25.8,19.1,33,32.7,1,338,38.9,28.68,50682.53,46672.29,20.7,2015-06-24T05:54,2015-06-24T19:59,0,0,7.38,0,3,13.6,52,NaN,NaN,NaN,27.2,12.7,338,11.5,5.7
6/25/2015,25.8,0,20.4,25.5,18.7,33.3,32.9,0,318,42.8,28.92,50675.37,46810.61,19.6,2015-06-25T05:55,2015-06-25T19:59,0,0,7.53,0,4,13.3,50,NaN,NaN,NaN,28.5,13.2,318,9.7,5.6
6/26/2015,27.3,0,21.4,26.9,19.2,35.1,33.5,0,321,45.4,29.25,50665.87,47077.08,20.9,2015-06-26T05:55,2015-06-26T19:59,0,0,7.93,0,0,12.7,48,NaN,NaN,NaN,27.2,12.8,321,10.1,5.4
6/27/2015,29.4,0,36.6,27.2,20.5,40.2,35.2,0,236,68.8,29.33,50654.04,47089.76,19.2,2015-06-27T05:55,2015-06-27T19:59,0,0,10.19,0,0,10.3,35,NaN,NaN,NaN,36.3,19.2,236,8.6,5.8
6/28/2015,26.3,0,17.7,26.4,21.3,32.3,31.5,2,290,34.2,25.55,50639.87,44753.18,22.8,2015-06-28T05:56,2015-06-28T20:00,0,0,6.68,0,19,14.6,53,NaN,NaN,NaN,28.5,13.5,290,16.2,9.7
6/29/2015,27.2,0,20.2,27.2,19.9,33.7,33.3,2,343,39.2,28.1,50623.35,46535.69,21.2,2015-06-29T05:56,2015-06-29T20:00,0,0,7.45,0,18,13.3,46,NaN,NaN,NaN,23.1,10.8,343,7.9,3.3
6/30/2015,26.8,0,22.3,26.7,20,33.3,33.1,0,9,41.8,29.13,50604.3,46790.81,21.2,2015-06-30T05:56,2015-06-30T20:00,0,0,7.61,0,0,13.3,48,NaN,NaN,NaN,25.6,12,9,11.2,5.8
7/1/2015,26.7,0,20.7,26.5,19.5,34.1,33.8,1,17,38.5,28.29,50582.71,46512.34,20.6,2015-07-01T05:57,2015-07-01T20:00,0,0,7.63,0,5,14.3,51,NaN,NaN,NaN,29.9,14.6,17,15.1,8.7
7/2/2015,26.8,0,22.5,26.8,19.6,34.6,34.1,3,358,41,28.72,50558.65,45694.35,21.4,2015-07-02T05:57,2015-07-02T20:00,0,0,7.82,0,14,14.7,54,NaN,NaN,NaN,30.5,15.4,358,14.4,9.4
7/3/2015,27.2,0,21.3,27.9,20,35,35,3,349,38.5,28.14,50532.17,44137.77,22.5,2015-07-03T05:57,2015-07-03T20:00,0,0,7.39,0,15,15.6,56,NaN,NaN,NaN,26.4,12.7,349,11.2,6.6
7/4/2015,27.7,0,17.7,29.1,20,34.9,36.2,2,346,32,28.74,50503.32,45954.85,22.8,2015-07-04T05:58,2015-07-04T19:59,0,0,6.88,0,10,15.7,55,NaN,NaN,NaN,19.6,8.4,346,8.6,5
7/5/2015,28.4,0,21.3,29.4,21.2,35.9,36.9,1,359,38.9,28.71,50472.15,46087.62,23.6,2015-07-05T05:58,2015-07-05T19:59,0,0,7.57,0,2,16.3,53,NaN,NaN,NaN,24.8,12.2,359,13,8.6
7/6/2015,27.1,0,18.7,27.8,20.6,34.5,34.5,3,338,33.8,28.1,50438.74,45155.24,23,2015-07-06T05:59,2015-07-06T19:59,0,0,7.3,0,18,15.6,56,NaN,NaN,NaN,26.8,12.9,338,15.8,8.6
7/7/2015,26.7,0,16.8,27.4,19,34.5,34.8,2,330,33.1,28.67,50403.12,46074.2,21.1,2015-07-07T05:59,2015-07-07T19:59,0,0,7.22,0,6,14.8,54,NaN,NaN,NaN,23.5,10.6,330,8.6,5
7/8/2015,28,0,15.8,28.2,20.8,35.3,34.7,0,340,33.8,29.34,50365.37,46588.66,22.4,2015-07-08T06:00,2015-07-08T19:59,0,0,7.6,0,0,12.7,45,NaN,NaN,NaN,20.5,9.4,340,6.1,2.1
7/9/2015,28.5,0,17.1,28.4,21.3,35.4,34.2,0,321,38.5,29.31,50325.53,46320.22,23.2,2015-07-09T06:00,2015-07-09T19:59,0,0,7.98,0,0,12.8,44,NaN,NaN,NaN,23.8,11.1,321,6.8,2.4
7/10/2015,27.5,0,18.4,27.4,19.7,34.8,34.1,0,2,35.6,29.41,50283.66,46310.17,20.9,2015-07-10T06:01,2015-07-10T19:59,0,0,7.89,0,0,13.4,47,NaN,NaN,NaN,25.2,12.4,2,11.9,6.9
7/11/2015,28.2,0,20.4,28.6,19.5,36.5,35.9,0,351,42.8,28.61,50239.83,45918.42,21.6,2015-07-11T06:01,2015-07-11T19:58,0,0,7.9,0,1,14.9,51,NaN,NaN,NaN,26.2,12.2,351,9.4,5.5
7/12/2015,27.8,0,20.7,29.3,20.8,35.2,36.1,3,318,40.3,25.64,50194.09,44395.83,23.9,2015-07-12T06:02,2015-07-12T19:58,0,0,6.91,0,23,18.3,61,NaN,NaN,NaN,28,13.6,318,9.4,5.3
7/13/2015,28.5,0,19,30.5,22.4,35.8,38,3,326,35.3,26.28,50146.49,44363.46,25.6,2015-07-13T06:02,2015-07-13T19:58,0,0,6.84,0,31,18.7,60,NaN,NaN,NaN,25.7,11.4,326,14.8,6.9
7/14/2015,28.5,0,19,30,20.5,36.6,37.5,3,325,35.3,28.45,50097.11,45518.74,23.5,2015-07-14T06:03,2015-07-14T19:58,0,0,7.36,0,12,16.6,55,NaN,NaN,NaN,23.2,10.4,325,8.3,4.9
7/15/2015,28.4,0,16.6,29.6,20.6,36,36.5,3,335,30.6,28.71,50045.98,45266.8,23.6,2015-07-15T06:03,2015-07-15T19:57,0,0,7.11,0,9,15,52,NaN,NaN,NaN,20.1,8.8,335,11.2,4.7
7/16/2015,29.3,0,17.5,30.4,20.9,36.9,37.4,0,345,31.3,28.72,49993.18,45625,23.8,2015-07-16T06:04,2015-07-16T19:57,0,0,7.54,0,0,15.3,51,NaN,NaN,NaN,21.5,10,345,9,5.8
7/17/2015,29.5,0,18.3,30.8,21.3,37.6,37.9,1,334,33.8,28.21,49938.75,45011.77,24.6,2015-07-17T06:04,2015-07-17T19:57,0,0,7.56,0,3,16.3,52,NaN,NaN,NaN,22.4,10.1,334,10.4,4.8
7/18/2015,29.5,0,19.2,30.9,20.7,37.9,38.1,2,338,34.6,28.11,49882.76,44888.55,23.8,2015-07-18T06:05,2015-07-18T19:56,0,0,7.81,0,6,16.5,53,NaN,NaN,NaN,23,10.9,338,8.3,4.5
7/19/2015,29.3,0,17.9,30.2,20.5,37.3,36.9,0,342,35.3,28.94,49825.2,45354.64,23.4,2015-07-19T06:05,2015-07-19T19:56,0,0,8.04,0,0,15.5,51,NaN,NaN,NaN,24.5,11.6,342,8.6,4.8
7/20/2015,28.5,0,12.6,29.9,20.9,36.1,36.4,2,345,29.9,28.64,49765.58,44880.29,23.9,2015-07-20T06:06,2015-07-20T19:55,0,0,7.13,0,10,15.4,53,NaN,NaN,NaN,19.6,8.5,345,7.6,4.7
7/21/2015,28.9,0,14,29.6,20.5,36.6,36.1,1,347,30.6,29.07,49703.83,44990.08,23.3,2015-07-21T06:07,2015-07-21T19:55,0,0,7.54,0,2,13.7,47,NaN,NaN,NaN,20.1,9,347,9.7,4.5
7/22/2015,30.1,0,16.2,30,20.2,38.1,37.5,0,5,33.8,28.84,49640.04,45091.33,22,2015-07-22T06:07,2015-07-22T19:54,0,0,8.03,0,0,12,41,NaN,NaN,NaN,20.8,10,5,8.6,4.8
7/23/2015,31.7,0,18.8,32.1,22.4,39.6,40.8,0,36,34.6,28.31,49574.3,44964.4,24,2015-07-23T06:08,2015-07-23T19:54,0,0,7.77,0,0,12.8,38,NaN,NaN,NaN,18.9,8.6,36,10.1,3.6
7/24/2015,32.7,0,24.5,32.9,24.5,41.2,41.9,0,33,43.9,28.37,49506.71,44728.49,25.2,2015-07-24T06:08,2015-07-24T19:53,0,0,8.61,0,0,13.8,37,NaN,NaN,NaN,24.9,12.2,33,16.9,6.8
7/25/2015,30.3,0,20.6,31.3,22.8,38.2,38.5,1,15,37.4,28,49437.34,44612.36,25.6,2015-07-25T06:09,2015-07-25T19:53,0,0,8.23,0,5,17.1,51,NaN,NaN,NaN,28.3,14.7,15,17.3,11.3
7/26/2015,29.7,0,17.8,30.7,20.9,37.3,37.6,0,13,35.3,28.36,49366.31,44492.79,23.4,2015-07-26T06:09,2015-07-26T19:52,0,0,7.96,0,2,16.2,50,NaN,NaN,NaN,24.5,12.3,13,9.7,6.6
7/27/2015,29.7,0,15,31.1,21.7,37.1,37.8,0,3,33.1,28.17,49293.68,44487.46,24.3,2015-07-27T06:10,2015-07-27T19:52,0,0,7.44,0,0,16.5,50,NaN,NaN,NaN,21.1,9.8,3,10.4,6.1
7/28/2015,30.4,0,15.5,32,23,37.7,38.8,0,2,31.3,27.61,49219.55,44161.68,25.8,2015-07-28T06:11,2015-07-28T19:51,0,0,7.53,0,0,17.3,51,NaN,NaN,NaN,22.9,11,2,14,5.2
7/29/2015,30.2,0,14.2,31.7,23,37.6,38.8,0,3,26.3,27.96,49144,44159.77,25.6,2015-07-29T06:11,2015-07-29T19:50,0,0,7.36,0,0,16.6,50,NaN,NaN,NaN,21.5,10,3,14.8,6.2
7/30/2015,31.2,0,16.7,33,22.6,39.1,40.4,0,357,30.2,27.84,49067.12,44050.07,26.2,2015-07-30T06:12,2015-07-30T19:50,0,0,7.63,0,0,17.2,49,NaN,NaN,NaN,20.1,9.4,357,7.2,4.5
7/31/2015,31.5,0,16.7,33.2,22.7,39.6,40.5,0,358,32.4,27.64,48988.99,44048.6,25.7,2015-07-31T06:12,2015-07-31T19:49,0,0,7.89,0,0,17.3,48,NaN,NaN,NaN,21.4,10.1,358,7.6,4.7
8/1/2015,31.6,0,19.3,33,23.5,39.4,40.5,0,24,38.2,27.63,48909.7,43942.99,26.1,2015-08-01T06:13,2015-08-01T19:48,0,0,8.35,0,0,18,48,NaN,NaN,NaN,26.4,13.1,24,12.2,7.6
8/2/2015,31.3,0,17.2,33.7,23.8,39.3,41.8,1,18,32,26.86,48829.3,43518.86,27,2015-08-02T06:14,2015-08-02T19:47,0,0,7.7,0,6,20.1,56,NaN,NaN,NaN,26.2,13.4,18,16.2,9.7
8/3/2015,31.8,0,15.5,34.6,24.5,39.4,41.4,3,356,29.9,26.82,48747.91,43519.64,29,2015-08-03T06:14,2015-08-03T19:47,0,0,7.53,0,18,20.3,56,NaN,NaN,NaN,23.2,11.7,356,11.2,7.3
8/4/2015,32,0,17.3,34.1,24.7,39.4,40.7,0,335,31,27.31,48665.59,43561.89,29,2015-08-04T06:15,2015-08-04T19:46,0,0,7.62,0,0,18,49,NaN,NaN,NaN,21.1,10.1,335,9,6.6
8/5/2015,30.9,0,16.8,32.9,23.1,38.5,38.3,1,334,34.2,27.19,48582.41,43471.16,27.2,2015-08-05T06:16,2015-08-05T19:45,0,0,7.65,0,4,17.7,53,NaN,NaN,NaN,22.2,10.3,334,6.5,3.3
8/6/2015,32.1,0,14.4,33.3,22.5,39.9,39.9,0,22,31,27.63,48498.46,43473.75,26.1,2015-08-06T06:16,2015-08-06T19:44,0,0,7.73,0,0,15.2,44,NaN,NaN,NaN,19.5,8.8,22,9.7,2
8/7/2015,35.3,0,20.7,34.8,28.5,42.9,42.2,0,221,42.8,27.14,48413.8,43392.09,28.5,2015-08-07T06:17,2015-08-07T19:44,0,0,9.87,0,0,13.3,29,NaN,NaN,NaN,28.9,14.3,221,15.5,8.8
8/8/2015,33.8,0,22.3,35,25.3,41.5,43.3,0,29,41,26.89,48328.45,43311.42,28.1,2015-08-08T06:17,2015-08-08T19:43,0,0,8.26,0,0,16.5,40,NaN,NaN,NaN,21.6,10.7,29,10.1,6.5
8/9/2015,33.5,0,17.4,34.8,26.5,40.5,41.8,0,32,32.4,26.79,48241.74,43258.97,28.8,2015-08-09T06:18,2015-08-09T19:42,0,0,8.52,0,0,17.4,42,NaN,NaN,NaN,25.7,12.7,32,14.4,8.3
8/10/2015,33.3,0,17.4,34.4,26,40,41,0,24,34.6,26.78,48153.59,43200,28,2015-08-10T06:18,2015-08-10T19:41,0,0,8.54,0,0,16.8,40,NaN,NaN,NaN,24.7,12.3,24,10.1,6.5
8/11/2015,32.4,0,21.4,34.6,25.6,39.6,41.8,0,17,40,26.26,48064.07,43200,29,2015-08-11T06:19,2015-08-11T19:40,0,0,7.84,0,0,19.4,50,NaN,NaN,NaN,25.1,12.5,17,17.3,8.6
8/12/2015,31.2,0,18.9,33,24.5,38,39.3,0,6,34.6,26.79,47973.28,43200,28,2015-08-12T06:20,2015-08-12T19:39,0,0,7.69,0,0,18.5,52,NaN,NaN,NaN,25.8,12.6,6,15.1,9
8/13/2015,30.2,0,16.5,31.8,23.5,36.8,38.1,1,10,29.9,26.49,47881.3,43200,26.4,2015-08-13T06:20,2015-08-13T19:38,0,0,7.31,0,3,17.8,52,NaN,NaN,NaN,23.7,11.5,10,13.7,7.7
8/14/2015,30.9,0,19.6,31.5,22.6,38.9,38.3,0,26,37.8,27.1,47788.24,43200,25.5,2015-08-14T06:21,2015-08-14T19:37,0,0,8.26,0,0,15.7,47,NaN,NaN,NaN,25.9,12.9,26,12.2,7.1
8/15/2015,32.5,0,17.7,33.1,23.7,40.9,41,0,51,37.4,26.31,47694.16,43200,25.6,2015-08-15T06:21,2015-08-15T19:36,0,0,8.61,0,0,15.9,42,NaN,NaN,NaN,26.4,13.6,51,12.2,9.5
8/16/2015,35.2,0,24.3,35.2,29.1,42.9,43.3,0,329,47.5,26.46,47599.15,43200,28.4,2015-08-16T06:22,2015-08-16T19:35,0,0,9.19,0,0,14.1,31,NaN,NaN,NaN,26.7,13.4,329,14.8,4
8/17/2015,31.2,0,22,33.7,25.8,38.2,40.2,3,353,41.8,25.3,47503.3,43200,29.6,2015-08-17T06:23,2015-08-17T19:34,0,0,7.51,0,19,20.8,58,NaN,NaN,NaN,30.4,14.9,353,18.4,9.5
8/18/2015,30.6,0,19.9,32.2,24.2,38,38.7,1,9,39.2,25.52,47406.69,43200,27.8,2015-08-18T06:23,2015-08-18T19:33,0,0,7.77,0,6,19.2,56,NaN,NaN,NaN,31,15.9,9,16.6,9.9
8/19/2015,30.3,0,19.1,31.7,23.1,37.8,38,0,12,36.4,26.23,47309.39,43200,26.7,2015-08-19T06:24,2015-08-19T19:32,0,0,7.73,0,2,17.6,52,NaN,NaN,NaN,26.4,13.3,12,12.2,7.6
8/20/2015,30.6,0,19.8,32.2,23.1,38.3,39.9,0,18,39.2,26.03,47211.49,43200,25.4,2015-08-20T06:24,2015-08-20T19:31,0,0,7.87,0,0,18.8,53,NaN,NaN,NaN,28.4,14.6,18,16.2,9.4
8/21/2015,29.6,0,18.1,30.9,22.7,36.6,37.4,2,9,35.3,25.74,47113.05,43200,25.9,2015-08-21T06:25,2015-08-21T19:30,0,0,7.43,0,9,17.8,54,NaN,NaN,NaN,27.6,13.9,9,14,8.2
8/22/2015,29.7,0,17.7,31.3,21.7,37.4,38.4,3,4,36,25.46,47014.16,43200,24.9,2015-08-22T06:25,2015-08-22T19:29,0,0,7.33,0,15,18,54,NaN,NaN,NaN,24.9,12.4,4,9.7,6.5
8/23/2015,29.4,0,19.7,31.3,23.1,36.4,37.9,3,357,35.3,24.84,46914.9,41626.77,26.6,2015-08-23T06:26,2015-08-23T19:28,0,0,6.97,0,20,18.9,58,NaN,NaN,NaN,25.8,13.3,357,12.6,7.6
8/24/2015,29,0,21.1,30.6,23.2,35.8,36.6,1,336,39.2,25.2,46815.32,43200,26.8,2015-08-24T06:27,2015-08-24T19:27,0,0,7.02,0,6,18,57,NaN,NaN,NaN,26.2,13,336,11.9,7.5
8/25/2015,28.3,0,16.1,29.7,21.4,34.7,35.4,1,322,34.9,25.07,46715.52,43200,24.7,2015-08-25T06:27,2015-08-25T19:26,0,0,6.79,0,3,17.3,55,NaN,NaN,NaN,25,11.6,322,9.4,4.2
8/26/2015,28.7,0,12.1,30.6,21.6,34.7,36.9,1,335,26.3,24.49,46615.54,43200,24.4,2015-08-26T06:28,2015-08-26T19:25,0,0,5.93,0,6,17.1,53,NaN,NaN,NaN,17,6.8,335,7.6,3.7
8/27/2015,30.2,0,16.3,31.6,22.6,36.8,37.3,0,32,29.2,25.64,46515.48,43200,26.1,2015-08-27T06:28,2015-08-27T19:24,0,0,7.12,0,0,16.5,50,NaN,NaN,NaN,21.6,10.2,32,10.8,5.9
8/28/2015,30.5,0,16.2,32,23.3,37,37.6,0,27,32.8,25.14,46415.31,43149.62,27,2015-08-28T06:29,2015-08-28T19:22,0,0,7.32,0,1,17.8,52,NaN,NaN,NaN,25,12.3,27,14.4,8.4
8/29/2015,29.7,0,17.3,30.8,22.5,36.6,36.4,1,2,33.5,25.49,46314.37,43083.54,26.1,2015-08-29T06:29,2015-08-29T19:21,0,0,7.41,0,2,16.5,51,NaN,NaN,NaN,25.1,12.4,2,10.8,6.7
8/30/2015,29.1,0,19.1,30.4,22.3,36.9,36.5,3,335,37.4,24.63,46212.52,39648.51,26,2015-08-30T06:30,2015-08-30T19:20,0,0,7.06,0,18,16.9,55,NaN,NaN,NaN,24.9,11.7,335,10.1,5.8
8/31/2015,28.9,0,15.1,30.2,20.9,36.1,36.5,0,351,28.4,25.17,46109.84,42948.09,23.8,2015-08-31T06:31,2015-08-31T19:19,0,0,6.8,0,0,16.2,53,NaN,NaN,NaN,19.9,9.4,351,9,3.6
9/1/2015,29.7,0,17.3,30,21.3,37.2,36.9,0,341,32.4,25.29,46006.41,42878.91,23,2015-09-01T06:31,2015-09-01T19:18,0,0,7.26,0,0,14.1,43,NaN,NaN,NaN,21.1,10,341,8.6,4.1
9/2/2015,29.8,0,18.8,30.8,21.4,37.6,37.4,0,3,34.9,25.02,45902.31,42808.86,24.8,2015-09-02T06:32,2015-09-02T19:17,0,0,7.41,0,1,16.2,50,NaN,NaN,NaN,23.7,11.4,3,9.4,5.1
9/3/2015,29.4,0,24.9,29.4,20.7,37.7,35.9,0,9,45,25.09,45797.61,42738.04,23.2,2015-09-03T06:32,2015-09-03T19:15,0,0,7.99,0,0,14.6,47,NaN,NaN,NaN,27.7,14.2,9,11.5,7.3
9/4/2015,29.1,0,17.7,29.8,20.7,36.6,37.1,0,7,38.2,24.69,45692.38,42666.54,22.5,2015-09-04T06:33,2015-09-04T19:14,0,0,7.2,0,0,15.9,48,NaN,NaN,NaN,24.4,11.6,7,10.1,5.9
9/5/2015,28.5,0,17.9,29.7,21.3,35.2,35.8,0,9,33.5,24.65,45586.68,42594.43,24,2015-09-05T06:33,2015-09-05T19:13,0,0,6.51,0,1,16.3,52,NaN,NaN,NaN,21.3,10,9,12.2,6.4
9/6/2015,28.6,0,14.7,29.4,21,36,35.6,0,11,31.3,24.83,45480.61,42521.81,23.6,2015-09-06T06:34,2015-09-06T19:12,0,0,6.81,0,0,15.5,51,NaN,NaN,NaN,23,10.7,11,9.7,5.2
9/7/2015,29.5,0,18.2,30.8,21.7,38.2,38.7,2,14,36.4,23.81,45374.2,42448.76,24,2015-09-07T06:34,2015-09-07T19:11,0,0,7.07,0,8,17.3,53,NaN,NaN,NaN,24.6,12.1,14,10.8,6.5
9/8/2015,30.6,0,21.5,32.2,23.1,39.6,39.7,3,17,41,23.64,45267.55,41239.65,26.6,2015-09-08T06:35,2015-09-08T19:09,0,0,7.4,0,14,18.7,56,NaN,NaN,NaN,27.9,14.1,17,14,8.1
9/9/2015,31.1,0,21.2,32.3,23.4,40.4,39.8,2,20,41.8,23.76,45160.73,42301.72,27,2015-09-09T06:35,2015-09-09T19:08,0,0,7.8,0,5,18,53,NaN,NaN,NaN,29,15,20,14.8,8.8
9/10/2015,30.6,0,20.8,32,23,39.4,39.2,2,27,38.2,23.85,45053.78,42227.91,26.4,2015-09-10T06:36,2015-09-10T19:07,0,0,7.38,0,8,18.4,56,NaN,NaN,NaN,27.7,14.8,27,16.2,10.8
9/11/2015,30.4,0,18.4,31.4,22.5,39.3,38.4,1,27,37.8,23.71,44946.78,42149.36,25.8,2015-09-11T06:37,2015-09-11T19:06,0,0,7.3,0,4,17.3,53,NaN,NaN,NaN,26.8,13.9,27,16.2,10.2
9/12/2015,30,0,23.4,31.3,22.3,39.5,38.4,2,17,42.5,23.36,44839.8,42043.96,26,2015-09-12T06:37,2015-09-12T19:04,0,0,7.43,0,13,18,56,NaN,NaN,NaN,28.2,14.7,17,14,8.7
9/13/2015,29.8,0,18.9,31.6,22.7,37.5,38.5,1,13,33.5,23.14,44732.91,41938.51,26.2,2015-09-13T06:38,2015-09-13T19:03,0,0,6.78,0,4,18.8,57,NaN,NaN,NaN,26,13.1,13,15.1,8.7
9/14/2015,29,0,17.9,30.6,22.7,35.9,37,1,19,33.8,23.02,44626.16,41833.07,25.5,2015-09-14T06:38,2015-09-14T19:02,0,0,6.54,0,2,18.7,58,NaN,NaN,NaN,26.7,13.6,19,14.4,8.5
9/15/2015,28.5,0,19.5,29.8,22,35.1,35.9,1,17,34.9,23.01,44519.62,41727.7,24.6,2015-09-15T06:39,2015-09-15T19:01,0,0,6.25,0,8,17.3,56,NaN,NaN,NaN,23.5,11.9,17,14.4,8.6
9/16/2015,29.3,0,18.1,30.2,22.3,36,37.4,0,58,32.8,22.52,44413.37,41575.13,24.5,2015-09-16T06:39,2015-09-16T18:59,0,0,6.26,0,2,16.1,50,NaN,NaN,NaN,22.3,11,58,14,5.7
9/17/2015,29.3,0,19.7,30.3,22.6,36.1,36.5,0,34,36.4,22.74,44307.38,41141.54,25.2,2015-09-17T06:40,2015-09-17T18:58,0,0,6.7,0,0,17.4,54,NaN,NaN,NaN,27.8,14.1,34,20.9,11.5
9/18/2015,29.7,0,17.7,31.2,23.2,36,37.4,1,35,33.5,22.1,44200.96,40470.67,26.3,2015-09-18T06:40,2015-09-18T18:57,0,0,6.18,0,7,17.7,54,NaN,NaN,NaN,24.9,12,35,15.8,8.2
9/19/2015,31.1,0,15.9,31,24.6,38,37.7,0,148,32,22.33,44093.98,41044.45,26,2015-09-19T06:41,2015-09-19T18:56,0,0,7.25,0,3,13.8,41,NaN,NaN,NaN,26.5,12.7,148,20.9,8
9/20/2015,29.5,0,20.5,29.4,22.5,35.8,34.5,0,267,45.4,22.21,43986.5,40394.75,22.8,2015-09-20T06:41,2015-09-20T18:54,0,0,7.04,0,4,14.3,43,NaN,NaN,NaN,26,12.5,267,6.1,0.8
9/21/2015,28.9,0,12.7,29.9,20.3,35.6,35.7,0,338,28.8,20.89,43878.59,40354.33,22.8,2015-09-21T06:42,2015-09-21T18:53,0,0,5.61,0,3,14.9,48,NaN,NaN,NaN,15.9,7.3,338,6.8,4.2
9/22/2015,31.5,0,17.4,30.2,24.6,38.5,36.6,0,171,36.4,22.74,43770.34,40426.29,24.2,2015-09-22T06:42,2015-09-22T18:52,0,0,7.77,0,0,10.1,32,NaN,NaN,NaN,25.4,12.5,171,16.9,8
9/23/2015,30,0,10.2,30.9,22.8,36.6,37.3,0,332,23.8,22.16,43661.8,40156.65,25.5,2015-09-23T06:43,2015-09-23T18:51,0,0,5.71,0,0,13.9,43,NaN,NaN,NaN,15.6,6.1,332,7.2,3.3
